Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment
5.0,"আলহামদুলিল্লাহ  ভালোই ছিল 
সেলার অনেক আন্তরিক 💚",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
3.0,Good product. but price is over,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"1month por review dilam, onek valo product, lagan ar vule jan🍬",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,"সব ঠিক আছে,but charger এক দিনে নষ্ট হয়ে গেছে এটা আশা করি নাই",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Sadness,Daraz,Negative
4.0,"good,backup test running device power fail",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,product quality is good...valo laglo product ta.. intake cilo ups ta.. Thanks seller and Daraz ka??,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,অরিজিনাল প্রোডাক্ট চোখ বন্ধ করে নিতে পারেন। ❤️❤️,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,প্রোডাক্ট ভালো,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"sob kicu tik ace osadaron product 
akono backup check kori deki nay koy gonta cole asa kori wgp teke o onek valo hobe",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
4.0,"প্রোডাক্ট ভাল বলে মনে হচ্ছে। 
নিতে পারেন। কোন সমস্যা পাইনি। 
সমস্যা ডেলিভারী ম্যান হোম ডেলিভারী দেয়।  আমার এড্রেস এ হোম ডেলিভারী দেয়ার পর অন্য স্থানে আরেকজনে পাঠিয়ে রিসিভ করতে হয়েছে। এটা মোটেও ঠিক ছিলনা",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"এক কথায় অসাধারণ প্রোডাক্ট😍😎 অনেক দিন ব্যবহারের পর রিভিও দিচ্ছি, আমার আশা ছিলো ৩-৪ ঘণ্টা বেকআপ এ যথেষ্ট । আমি পুরো দিন বিদ্যুৎ এর লাইন না দিয়ে ব্যবহার করেছি। পুরোই সেরা একটা জিনিস ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,all good backup valo,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,The UPS is good. It gives solid backup during load shedding.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Got original Product. Recommend,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,এখনো ভালো সার্ভিস পাচ্ছি।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"sorry posting my review without photos, looks like a quality product, already started using it... will see how it goes over the time. ordered another for my cousin as he asked me to get him one.",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"১০ দিন use করছি, অনেক ভালো product. Quality 100%. তবে প্রাইজটা একটু কম হলে ভালো হয়, আমার 2400/ টাকা পড়ছে। চাইলে নিতে পারেন",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"marsriva onek valo.
4 mas use korar por review ditechi.
akhono ager motoi service diteche.
ar sealer vai o onek valo..
ami ageo vai ar kas theke product niyechi.
sob somoy valo jinis ai paichi",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"I think it’s very reliable and in this budget best in Bangladesh. It’s a all-time-used device, so it must have to be best, so don’t waste your money buying some low quality diy products",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"কোনো খারাপ বলা যাবেনা, এক কথায় প্রোডাক্ট টি জোস চাইলে আপনারাও নিতে পারেন। ধন্যবাদ দারাজকে।",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,"Cool !! It works perfectly and 4H plus Backup time, i think it’s enough time .",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Product is good but include cable is short,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,যা চেয়েছিলাম তার চেয়েও ভালোই মনে হচ্ছে,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"Good product.
packaging is very good",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"100% Authentic Product!
Recommended.",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,product was really good.  satisfied,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,কি বলব প্রডাক্টটির মান 100 তে 100,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Good and authentic products,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Good Backup. Recommended,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
3.0,"good product,, Recommend",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Reliable product.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Excellent product!,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,good product,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,good product,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"Battery backup check kora hoy ni,tobe genuine Brand er product paist,etar built material khubi valo.Ami satisfied. Onno je kono UPS er thake eta sob dik diyei valo.Thank U.😌😍",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"সবকিছু ঠিকঠাক মত পেয়েছি। একদম ইনটেক পেকেট।
আপনারা চাইলে নিতে পারেন।
১ সপ্তাহ চালিয়ে আমি  এটা ৬.৩০ ঘন্টা  ব্যাকআপ পেয়েছি। 
১২ ভোল্টের ১ টা C6  রাউটার, ১ টা V-SOL অনু এবং ৫ ভোল্টের একটা সুইচ।
শুধু অনু এবং রাউটারে হয়তো ৭ ঘন্টার উপরে ব্যাকআপ দিবে।",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,১০ দিনের মতো হয়ছে।ভালোই চলতেছে। ৭ থেকে ৮ ঘন্টা ব্যাকআপ পেয়েছি।জেনুইন প্রডাক্ট। সবমিলিয়ে ঠিক আছে।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,onek valo product. router & uno mile 10 to 12 hours backup paichi. highly recommended,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,"ভালো প্রডাক্ট অফারে কম দামেই পেয়েছি।
আশা করি সব কিছু ঠিক ঠাক থাকবে।
ভালো ভাবেই চলবে।",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"fantastic, it's toooooo good, ❤️❤️❤️❤️❤️❤️
everyone can buy it.....",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,"অসাধারণ একটি পণ্য,  রিভিউ না দিয়ে পারলাম না।
ধন্যবাদ সেলার🥰",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
4.0,প্রডাক্ট সুন্দর।প্যাকেজিং সুন্দর। সেলার রেস্পন্স কম।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
4.0,"Product is ok. After use, I can explain my opinion.",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Great UPS!,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
4.0,Its a very good product . worth of buying.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,খুব ভালো প্রোডাক্ট। আমি সন্তুষ্ট।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,Good quality product,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Good product.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Awesome 😎,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
4.0,Good.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,আলহামদুলিল্লাহ প্রডাক্ট যথেষ্ট ভালো এবং প্রিমিয়াম কোয়ালিটি প্যাকেজিং এবং প্রডাক্ট দুটোই ভালো ইনশাল্লাহ ভালো ব্যাকআপ পাই প্রায় সাত ঘন্টা আপনারা চাইলে নিতে পারেন তবে ডেলিভারি আর একটু তাড়াতাড়ি হলে ভালো হতো প্রায় নয় দিন পর হাতে পেলাম ধন্যবাদ সেলার 🥰,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"thanks a lot! quality full ...❤️

update: পন্যটি হাতে পেয়ে চালু করেছিলাম ২০ আগস্ট'২৩ আজ ২৫ আগস্ট'২৩ চার্জারটি ব্লাস্ট হল ওয়ারেন্টি ক্লেইম করাতে সেলার ভাই জানিয়েছেন চার্জার এর ওয়ারেন্টি নেই কোনো",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Sadness,Daraz,Negative
5.0,Product quality onk valo... Looks amazing.. I hope backup valo pabo Insha Allah...,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"অরজিনাল এবং ইনটেক প্রোডাক্ট পাইছি। 
আমার মনে হয় ভালই চলবে। ফুল চার্জ করে ৭ ঘন্টা ব্যাকআপ পাইছি। ডেলিভারি অনেক লেট হলেও আমি ফুল সন্তুষ্ট ওটা কোয়ালিটি দেখে।",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
3.0,"I don't know why the packaging seal is teared off? It shouldn't be. And it makes me confused that the Device is either original or refurbished.
Now let's see what kind of battery backup get from that Device...",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Fear,Daraz,Negative
3.0,"I don't know why the packaging seal is teared off? It shouldn't be. And it makes me confused that the Device is either original or refurbished.
Now let's see what kind of battery backup get from that Device...",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Fear,Daraz,Negative
5.0,"মাত্র ৪ দিনে ডেলিভারি পেয়েছি
প্রথম অবস্থায় ৪ ঘন্টা চালিয়েও ১০০% চার্জই ছিল
অনেক ভালো একটি প্রোডাক্ট৷ 
ধন্যবাদ সেলার ভাই কে এত তাড়াতাড়ি প্রোডাক্টটি পাঠিয়ে দেবার জন্য",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Love,Daraz,Positive
5.0,"হাতে পাওয়ার পর থেকে টানা ৮ ঘণ্টা চলেছে, এখনও ৩০% চার্জ আছে, এক কথায় বলতে গেলে প্রোডাক্ট ভালই।",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"দেখতে সুন্দর, কোয়ালিটি উন্নতমানের।",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,15 din por review delam..  onnk sundor akta products..karant na thakla  8/9 ghonta chola.. ami vabtai pare nai ato khon cholba.. r delivery tao onnk taratare hoica...,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,আলহামদুলিল্লাহ আমি অক্টোবর এর ১ তারিখে অর্ডার দিয়ে ৯ তারিখ আমি ইউপিএস টি হাতে পাই Good product খুব ভালো মিনি ইউপিএস টি আমার rowtar আর অনু ভালো ভাবে চলছে সেলার ভাইয়ের ব্যবহার খুব ভালো ছিলো এবং মেসেজ এর রেসপন্স খুব ভালো ছিলো দন্যবাদ সেলার ভাইকে আমাকে সঠিক পণ্য দেয়ার জন্য দন্যবাদ জানাতে চাই  gadget palli এবং দারাজকে আমাকে সঠিক পণ্য দেওয়ার জন্য আপনারা চাইলে এই শপ থেকে নিতে পারেন সেলার ভাই অনেক ভালো এই মিনি ইউপিএস টা আপনারা চোখ বুঝে নিতে পারেন,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,হাতে পেয়েই রিভিউ দিচ্ছি। প্রোডাক্ট ঠিক ঠাক ভাবে পেয়েছি। প্যাকেজিং ভালো ছিলো। কিন্তু প্রোডাক্ট হাতে পেতে টাইম লেগে গেছে অনেক দিন। ৬ মাস ব্যবহার করে ইউজিং এক্সপেরিয়েন্স শেয়ার করবো।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Nomoshkar ….Daraz k onk onk dhonnobad . Onk dhonnobad seller vai k ..Delivery besh druto peyaci…. Product Onk Valo Quality.. THANKS 🙏🏻 🥰,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,যেরকম দেখেছি সেরকমই পেয়েছি আলহামদুলিল্লাহ। দেখতেও কিউট☺️।কারেন্ট চলে গেলেও বোঝা যায় না। ওয়াইফাই কানেকশন কন্টিনিউ থাকে। আশা করি অনেকদিন ব্যবহার করতে পারব।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,nice product.... good quality..mini ups ta khob balo .. 💯 a 💯 sobai neta paran ....Kono problam.ni saller ja bolsa tai paise . backup 7 gonta + paise....tnx seller bro tnx daraz,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,সময় মত প্রোডাক্টটি হাতে পেয়েছি এবং প্রোডাক্টটি অনেক ভালো।,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,10 outta 10..,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
1.0,মোটামুটি ভালো,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"জিনিস টা অনেক ভালো আপনারা সবাই নিতে পারেন..
এইটা পেয়ে আমি অনেক খুসি❤️‍🩹",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Alhamdulilla valo product peyechi,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Amar ta valo,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"আলহামদুলিল্লাহ ভালোই পাইলাম এবং ফুল চার্জ করে ব্যাবহার করলাম,,টানা বিদ্যুৎ সংযোগ না করে ১ টা সিসি ক্যামেরা ১ টা রাউডার আর ১ একটা অনু ব্যবহার করলাম,,২ তাগ গেয়ে প্রায় ৭ ঘন্টা বেকাপ পাইলাম,,নতুন তো তাই হয়তো এতো বেকাপ পেলাম,,তবে জানি পুরাতন হলে কেমন বেকাপ দিবে,,আশা করি ভালো কিছু পাবো তাই আবার আজকে আরেক টা অর্ডার করলাম বাড়ির জন্য
তবে লাষ্ট একটা কথা বলি এই দামের মধ্যে ভালো একটা প্রোডাক্ট",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
4.0,Packaging and Product is really great. Received a bit late delivery but overall I am satisfied.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"very good indeed, hope it will give good service as described..seller rating 4.5",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,kobe valo 6/7 gonta backup dai.afnara o chile nite paren,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,Honest Seller . Good product . Felling premium product.,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
4.0,2242 tk value for money,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
4.0,valo cule,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,nice,MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Happy,Daraz,Positive
5.0,"ধন্যবাদ, ২ বছরের ওয়রেন্টি সহ পেয়েছি","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"seller k janai dhonnobad ....good product....
all customers any product right now b'for goods time in sell and timeing products.... thanks","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"আলহামদুলিল্লাহ,
খুবই দ্রুত ডেলিভারি পেয়েছি।
সম্পূর্ণ ভালো ভাবে কাজ করছে ।
সাথে ওয়ারেন্টি পেপার ও দিয়েছে ।
তাদের সাথে কথা বলেছি মাশাআল্লাহ খুবই অমায়িক ব্যাবহার করেছে।
একান্তই বলতে চাই যে 
এনারদের প্রোডাক্ট নিয়ার সাজেশন থাকবে আমার ।
বাকি টুকু ব্যাবহার করে রিভিউ দিচ্ছি।","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
1.0,ram ta khub asha kore niyecilam but amk je emon use & broken ram debe seta jantamna...seller k bar bar bollam intake dite kintu dei nai....ram lekha ase 1600 mhz  but pc te show kore 1300 mhz.ram er memory cheep gulo  vangga r onno company er cheep lagano  ektau adata company er cheep noi...ami return korte cai,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Sadness,Daraz,Negative
5.0,আমি আমার ব্যবহারের অভিজ্ঞতা থেকে বলছি RAM ভালো নিতে পারেন,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"ato Kom dame ato Valo ginis pabo asa kori ne 
Amar pc onik fast hoiche Chile nete paren onik Valo akta Ram","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
4.0,প্রোডাক্ট খুব ই ভালো ।কিন্তু 1600 MHZ  বলা হলেও এটা 1333 MHZ এর RAM। recomanded নিতে পারেন সবাই,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,ram ti valo na Ami  aj akdin valo chalcelo compu dawer kota 1600 MHz atami deaca 1333 MHz,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"onak valo maner and smooth...  shai rokom 
shobai nite paren ❤️","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"Original quality, recommend ..
thank to seller and daraz 💗","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,The seller was great. Anyone can buy this product.,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,Good Product🥰,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,Ram ar packaging decent.. but ram intact ...so je nite iccuk she nite paren trusted...thats all,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,বিশ্বাসই হয় না এত কম টাকাই এত ভালো র্যাম পেয়েছি🙃তার সাথে আবার ওয়ারেন্টি কার্ড তো আছেই।আর র্যাম টা ১৬০০ বাস স্পিডেরই ছিলো,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
1.0,"very bad product. Ei ram gulo repaired alada alada namer Chip lagiye banano hoise ei faltu ram gula and Computer e bhalo work o kore na, ekdom e slow.fraud product. Don't buy","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Anger,Daraz,Negative
5.0,আমি দুইটা RAM নিয়েছি 2615 টাকায়। জেনুইন প্রোডাক্ট। 1600MHZ। খুবই ভালো কাজ করছে। সেলারকে ধন্যবাদ সল্প দামে ভালো পন্য দেয়ার জন্য।,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
4.0,"র্যাম হাতে পেলাম,স্টিকারের উপর ময়লা ও দাগ দেখে মনে হচ্ছে এটা ব্যবহার করা হইসে।দেখা যাক কেমন চলে","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Fear,Daraz,Negative
5.0,আপনারা এই প্রোডাক্টটি নিতে পারেন দামে  কম মানে ভালো হাতে নতুনই পেয়েছি পুরানো ছিল না,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"maje maje Sound kore.....jodio 2 years warranty ase,....bakita allha vorosa","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Fear,Daraz,Negative
5.0,যদিও এড্ডাটা দেয় নাই তবুও অন্য কম্পানির টা নতুনই দিয়েছে ধন্যবাদ সেলার কে,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
3.0,Nice,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,falto jinis nosto Chole na keo kinben na example lgale pc on hoy na,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Anger,Daraz,Negative
5.0,Working fine. Got delivered fast.,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
1.0,faltu seller nosto product dai,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Anger,Daraz,Negative
5.0,Sound hoi...tai Return korlam,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Sadness,Daraz,Negative
5.0,"nice 8gb RAM, running good.","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,performance is good,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
2.0,not recommended,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Fear,Daraz,Negative
5.0,khub valo Ram,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Love,Daraz,Positive
5.0,মাত্র ২ দিনের মধ্যে ডেলিভারি পেলাম। চালিয়ে সবকিছু চেক করে রিভিউ দিচ্ছি। চমৎকার প্রোডাক্ট। এত কম টাকায় পাওয়া যাচ্ছে যেটা সত্যিই দারুন ব্যাপার। তাছাড়া ২ বছরের ওয়ারেন্টিও আছে। চ্যাটবক্সে সেলারের রেস্পন্সও প্রসংশাজনক। সব মিলিয়ে আগ্রহী ক্রেতাদের জন্যে অবশ্যই রেকমেন্ডেড।,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,"ধন্যবাদ, ২ বছরের ওয়রেন্টি সহ পেয়েছি। প্রোডাক্টটি অনেক ভালো ধন্যবাদ ছেলের কে অতি তাড়াতাড়ি ডেলিভারি তার জন্য আপনারা নিতে পারেন এই প্রোডাক্টটি অনেক ভালো মানের প্রোডাক্ট","ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
5.0,সবাই নিতে পারেন অনেক দিন ইউজ করে রিভিউ দিলাম,"ADATA 8GB DDR3 1600 MHZ DESKTOP RAM, SDRAM PC3-12800 1600MHz 240-pin Memory For Dasktop With ( 2 Years Warranty)",Computer Components,Happy,Daraz,Positive
